,target,pred,category,bcountry,nat,movement,out,embedding,lstm,hidden
4421,0.0,[0.12142579],"['http://dbpedia.org/resource/Category:Living_people', 'http://dbpedia.org/resource/Category:21st-century_French_male_artists', 'http://dbpedia.org/resource/Category:École_des_Beaux-Arts_alumni']",['http://dbpedia.org/resource/France'],['French'],['unknown'],0,20,0,0
4422,0.0,[0.24643669],"['http://dbpedia.org/resource/Category:Artists_from_Edmonton', 'http://dbpedia.org/resource/Category:20th-century_Canadian_painters', 'http://dbpedia.org/resource/Category:Canadian_male_painters', 'http://dbpedia.org/resource/Category:1928_births']",['unknown'],['unknown'],['unknown'],0,4,24,0
4423,1.0,[0.7559706],"['http://dbpedia.org/resource/Category:1943_deaths', 'http://dbpedia.org/resource/Category:Washington_University_in_St._Louis_alumni', 'http://dbpedia.org/resource/Category:Sam_Fox_School_of_Design_&_Visual_Arts_alumni', 'http://dbpedia.org/resource/Category:American_male_painters', 'http://dbpedia.org/resource/Category:American_expatriates_in_France', 'http://dbpedia.org/resource/Category:1875_births']",['unknown'],['unknown'],"['http://dbpedia.org/resource/Decorative_Impressionism', 'http://dbpedia.org/resource/American_Impressionism']",0,20,5,23
4424,1.0,[0.62653637],"['http://dbpedia.org/resource/Category:1724_births', 'http://dbpedia.org/resource/Category:French_printmakers', 'http://dbpedia.org/resource/Category:French_draughtsmen']",['unknown'],['unknown'],['unknown'],0,4,24,9
4425,0.0,[0.39368674],"['http://dbpedia.org/resource/Category:Royal_Academy_of_Art,_The_Hague_alumni', 'http://dbpedia.org/resource/Category:1921_births']",['unknown'],['unknown'],['unknown'],0,4,24,2
4426,0.0,[0.1876983],['http://dbpedia.org/resource/Category:1941_births'],['unknown'],['unknown'],['unknown'],0,1,9,0
4427,0.0,[0.5042993],"['http://dbpedia.org/resource/Category:1799_births', 'http://dbpedia.org/resource/Category:1879_deaths', 'http://dbpedia.org/resource/Category:19th-century_English_painters', 'http://dbpedia.org/resource/Category:English_male_painters']",['unknown'],['unknown'],['unknown'],0,4,24,4
4428,0.0,[0.3390965],['http://dbpedia.org/resource/Category:Flemish_Baroque_painters'],['unknown'],['unknown'],['unknown'],0,9,19,2
4429,0.0,[0.24969134],"['http://dbpedia.org/resource/Category:Ukrainian_male_painters', 'http://dbpedia.org/resource/Category:Ukrainian_ethnographers', 'http://dbpedia.org/resource/Category:Bandurists']",['http://dbpedia.org/resource/Ukraine'],['http://dbpedia.org/resource/Ukrainians'],['unknown'],0,20,0,0
4430,0.0,[0.63128465],"['http://dbpedia.org/resource/Category:Dutch_male_painters', 'http://dbpedia.org/resource/Category:1737_deaths', 'http://dbpedia.org/resource/Category:Dutch_landscape_painters']",['unknown'],['unknown'],['unknown'],0,4,24,9
4431,0.0,[0.61545736],"['http://dbpedia.org/resource/Category:Muslim_historians_of_the_Ottoman_Empire', 'http://dbpedia.org/resource/Category:Year_of_death_unknown', 'http://dbpedia.org/resource/Category:People_from_Visoko', 'http://dbpedia.org/resource/Category:1480_births']",['unknown'],['unknown'],['unknown'],0,20,0,21
4432,1.0,[0.6308738],"['http://dbpedia.org/resource/Category:Yosemite_National_Park', 'http://dbpedia.org/resource/Category:Military_personnel_from_Troy,_New_York', 'http://dbpedia.org/resource/Category:History_of_the_American_West', 'http://dbpedia.org/resource/Category:Yellowstone_National_Park', 'http://dbpedia.org/resource/Category:Photographers_from_Vermont', 'http://dbpedia.org/resource/Category:People_from_Keeseville,_New_York', 'http://dbpedia.org/resource/Category:Artists_of_the_American_West', 'http://dbpedia.org/resource/Category:People_from_Rutland_(town),_Vermont']",['unknown'],['unknown'],['unknown'],0,17,7,21
4433,1.0,[0.8508096],"['http://dbpedia.org/resource/Category:1896_births', 'http://dbpedia.org/resource/Category:French_people_of_Greek_descent', ""http://dbpedia.org/resource/Category:Writers_from_Provence-Alpes-Côte_d'Azur"", 'http://dbpedia.org/resource/Category:French_military_personnel_of_World_War_I', 'http://dbpedia.org/resource/Category:1948_deaths', 'http://dbpedia.org/resource/Category:20th-century_French_dramatists_and_playwrights', 'http://dbpedia.org/resource/Category:French_male_film_actors', 'http://dbpedia.org/resource/Category:Deaths_from_colorectal_cancer', 'http://dbpedia.org/resource/Category:Surrealist_dramatists_and_playwrights', 'http://dbpedia.org/resource/Category:French_surrealist_writers', 'http://dbpedia.org/resource/Category:Antonin_Artaud', 'http://dbpedia.org/resource/Category:Modernist_theatre', 'http://dbpedia.org/resource/Category:Modern_artists', 'http://dbpedia.org/resource/Category:French_male_stage_actors', 'http://dbpedia.org/resource/Category:French_artists']",['http://dbpedia.org/resource/France'],['unknown'],['unknown'],0,20,5,24
4434,1.0,[0.8356669],"['http://dbpedia.org/resource/Category:1653_deaths', 'http://dbpedia.org/resource/Category:Paintings_by_Georges_de_La_Tour', 'http://dbpedia.org/resource/Category:People_from_Lunéville', 'http://dbpedia.org/resource/Category:People_from_Moselle_(department)', 'http://dbpedia.org/resource/Category:French_Baroque_painters']",['http://dbpedia.org/resource/France'],['unknown'],['http://dbpedia.org/resource/Baroque_painting'],0,1,22,24
4435,1.0,[0.6007192],"['http://dbpedia.org/resource/Category:1907_deaths', 'http://dbpedia.org/resource/Category:People_from_Bayreuth']",['unknown'],['unknown'],['unknown'],0,4,24,9
4436,1.0,[0.9661618],"['http://dbpedia.org/resource/Category:Leningrad_School_artists', 'http://dbpedia.org/resource/Category:20th-century_Russian_male_artists', 'http://dbpedia.org/resource/Category:Socialist_realist_artists', 'http://dbpedia.org/resource/Category:Russian_portrait_painters', 'http://dbpedia.org/resource/Category:20th-century_Russian_painters', 'http://dbpedia.org/resource/Category:1992_deaths', 'http://dbpedia.org/resource/Category:Soviet_painters', 'http://dbpedia.org/resource/Category:Members_of_the_Leningrad_Union_of_Artists', 'http://dbpedia.org/resource/Category:Soviet_military_personnel_of_World_War_II', 'http://dbpedia.org/resource/Category:Russian_male_painters', 'http://dbpedia.org/resource/Category:1901_births', 'http://dbpedia.org/resource/Category:People_from_Tiflis_Governorate', 'http://dbpedia.org/resource/Category:Repin_Institute_of_Arts_alumni']",['unknown'],"['http://dbpedia.org/resource/Russian_Empire', 'http://dbpedia.org/resource/Russian_Federation', 'http://dbpedia.org/resource/USSR']",['http://dbpedia.org/resource/Realism_(visual_art)'],0,7,20,24
4437,0.0,[0.04494943],"['http://dbpedia.org/resource/Category:University_of_Sydney_alumni', 'http://dbpedia.org/resource/Category:Chongqing_University_faculty', 'http://dbpedia.org/resource/Category:Chongqing_University_alumni', 'http://dbpedia.org/resource/Category:20th-century_Chinese_artists']",['unknown'],['unknown'],['unknown'],0,4,24,0
4438,0.0,[0.39034843],['http://dbpedia.org/resource/Category:1801_births'],['unknown'],['unknown'],['unknown'],0,4,24,2
4439,1.0,[0.6958679],"['http://dbpedia.org/resource/Category:Modern_painters', 'http://dbpedia.org/resource/Category:People_from_Gravesend,_Kent', 'http://dbpedia.org/resource/Category:British_women_in_World_War_I', 'http://dbpedia.org/resource/Category:Suicides_by_hanging_in_England', 'http://dbpedia.org/resource/Category:1885_births', 'http://dbpedia.org/resource/Category:20th-century_English_women_artists', 'http://dbpedia.org/resource/Category:1939_suicides', 'http://dbpedia.org/resource/Category:Vorticists']",['unknown'],['unknown'],['unknown'],0,20,5,22
4440,0.0,[0.47086093],"['http://dbpedia.org/resource/Category:People_from_Faenza', 'http://dbpedia.org/resource/Category:Year_of_birth_unknown']",['unknown'],['unknown'],['unknown'],0,20,0,15
4441,0.0,[0.10591984],"['http://dbpedia.org/resource/Category:1980_births', 'http://dbpedia.org/resource/Category:Australian_painters', 'http://dbpedia.org/resource/Category:People_from_Brisbane', 'http://dbpedia.org/resource/Category:Living_people']",['http://dbpedia.org/resource/Australia'],['Australian'],"['http://dbpedia.org/resource/Street_Art', 'http://dbpedia.org/resource/Lowbrow_(art_movement)', 'http://dbpedia.org/resource/Fine_Art']",0,20,0,0
4442,0.0,[0.16116881],"['http://dbpedia.org/resource/Category:18th-century_male_artists', 'http://dbpedia.org/resource/Category:1724_births', 'http://dbpedia.org/resource/Category:1805_deaths']",['unknown'],['unknown'],['unknown'],0,22,1,0
4443,1.0,[0.45944035],"['http://dbpedia.org/resource/Category:Early_Netherlandish_painters', 'http://dbpedia.org/resource/Category:People_from_Alkmaar', 'http://dbpedia.org/resource/Category:15th-century_births', 'http://dbpedia.org/resource/Category:Anonymous_artists']",['unknown'],['unknown'],['unknown'],0,20,0,15
4444,1.0,[0.53160053],"['http://dbpedia.org/resource/Category:Artists_from_Antwerp', 'http://dbpedia.org/resource/Category:Italian_landscape_painters', 'http://dbpedia.org/resource/Category:Painters_from_Antwerp', 'http://dbpedia.org/resource/Category:1596_deaths']",['unknown'],['unknown'],['unknown'],0,11,12,12
4445,0.0,[0.33714166],"['http://dbpedia.org/resource/Category:19th-century_German_male_artists', 'http://dbpedia.org/resource/Category:Burials_at_Frankfurt_Main_Cemetery']",['unknown'],['unknown'],['unknown'],0,4,24,1
4446,1.0,[0.72826654],"['http://dbpedia.org/resource/Category:People_from_Urzhumsky_District', 'http://dbpedia.org/resource/Category:Burials_at_Vvedenskoye_Cemetery', 'http://dbpedia.org/resource/Category:Peredvizhniki', 'http://dbpedia.org/resource/Category:19th-century_painters_from_the_Russian_Empire', 'http://dbpedia.org/resource/Category:19th-century_painters_of_historical_subjects', 'http://dbpedia.org/resource/Category:Symbolist_painters', 'http://dbpedia.org/resource/Category:Russian_inventors', 'http://dbpedia.org/resource/Category:20th-century_Russian_male_artists', 'http://dbpedia.org/resource/Category:Russian_stamp_designers', 'http://dbpedia.org/resource/Category:Christian_artists', 'http://dbpedia.org/resource/Category:20th-century_Russian_painters', 'http://dbpedia.org/resource/Category:Russian_male_painters', 'http://dbpedia.org/resource/Category:19th-century_male_artists_from_the_Russian_Empire', 'http://dbpedia.org/resource/Category:People_from_Urzhumsky_Uyezd']",['unknown'],['Russian'],"['http://dbpedia.org/resource/History_painting', 'http://dbpedia.org/resource/Symbolism_(arts)', 'http://dbpedia.org/resource/Peredvizhniki']",0,24,12,19
4447,1.0,[0.5134],"['http://dbpedia.org/resource/Category:American_male_painters', 'http://dbpedia.org/resource/Category:20th-century_American_painters', 'http://dbpedia.org/resource/Category:Burials_at_Flower_Hill_Cemetery_(North_Bergen,_New_Jersey)', 'http://dbpedia.org/resource/Category:Painters_from_New_York_City']",['unknown'],['unknown'],['unknown'],0,9,19,4
4448,0.0,[0.15215252],"['http://dbpedia.org/resource/Category:21st-century_American_painters', 'http://dbpedia.org/resource/Category:20th-century_American_painters', 'http://dbpedia.org/resource/Category:1973_births', 'http://dbpedia.org/resource/Category:Artists_from_Los_Angeles']",['http://dbpedia.org/resource/United_States'],['http://dbpedia.org/resource/Americans'],['unknown'],0,20,0,0
4449,0.0,[0.24864212],"['http://dbpedia.org/resource/Category:15th-century_Italian_painters', 'http://dbpedia.org/resource/Category:Italian_male_painters']",['unknown'],['unknown'],['unknown'],0,21,1,0
4450,0.0,[0.20314331],"['http://dbpedia.org/resource/Category:Dutch_still_life_painters', 'http://dbpedia.org/resource/Category:Dutch_male_painters', 'http://dbpedia.org/resource/Category:Dutch_Golden_Age_painters']",['unknown'],['unknown'],['unknown'],0,20,0,0
4451,0.0,[0.10997014],"['http://dbpedia.org/resource/Category:20th-century_American_women_artists', 'http://dbpedia.org/resource/Category:The_New_School_faculty', 'http://dbpedia.org/resource/Category:Parsons_School_of_Design_faculty']",['http://dbpedia.org/resource/United_States'],['http://dbpedia.org/resource/United_States'],['http://dbpedia.org/resource/New_York_School_(art)'],0,4,24,0
4452,0.0,[0.10953696],"['http://dbpedia.org/resource/Category:1946_births', 'http://dbpedia.org/resource/Category:20th-century_Australian_artists', 'http://dbpedia.org/resource/Category:21st-century_Australian_women_artists']",['unknown'],['unknown'],['unknown'],0,4,24,0
4453,0.0,[0.12652741],['http://dbpedia.org/resource/Category:20th-century_Russian_painters'],['unknown'],['unknown'],['unknown'],0,14,14,0
4454,1.0,[0.8973495],"['http://dbpedia.org/resource/Category:20th-century_Russian_painters', 'http://dbpedia.org/resource/Category:Socialist_realist_artists']",['http://dbpedia.org/resource/Russia'],['http://dbpedia.org/resource/Russians'],['http://dbpedia.org/resource/Realist_visual_arts'],0,1,21,24
4455,1.0,[0.7847761],"['http://dbpedia.org/resource/Category:19th-century_American_male_artists', 'http://dbpedia.org/resource/Category:1887_deaths']",['http://dbpedia.org/resource/United_States'],['American'],['unknown'],0,3,23,24
4456,1.0,[0.61229277],"['http://dbpedia.org/resource/Category:Paintings_by_George_Washington_Lambert', 'http://dbpedia.org/resource/Category:Australian_portrait_painters', 'http://dbpedia.org/resource/Category:1930_deaths', 'http://dbpedia.org/resource/Category:Australian_people_of_German_descent', 'http://dbpedia.org/resource/Category:British_war_artists', 'http://dbpedia.org/resource/Category:Emigrants_from_the_Russian_Empire_to_Australia', 'http://dbpedia.org/resource/Category:Australian_male_painters', 'http://dbpedia.org/resource/Category:1873_births', 'http://dbpedia.org/resource/Category:Archibald_Prize_winners']",['http://dbpedia.org/resource/Russia'],['Australian'],['unknown'],0,3,23,9
4457,1.0,[0.9845005],"['http://dbpedia.org/resource/Category:20th-century_Russian_painters', 'http://dbpedia.org/resource/Category:Russian_watercolorists', 'http://dbpedia.org/resource/Category:Repin_Institute_of_Arts_alumni', 'http://dbpedia.org/resource/Category:1913_births', 'http://dbpedia.org/resource/Category:20th-century_Russian_women_artists', 'http://dbpedia.org/resource/Category:Women_watercolorists']",['http://dbpedia.org/resource/Ukraine'],['http://dbpedia.org/resource/Russians'],['http://dbpedia.org/resource/Realism_(arts)'],0,5,20,24
4458,1.0,[0.864388],"['http://dbpedia.org/resource/Category:1670_deaths', 'http://dbpedia.org/resource/Category:17th-century_Neapolitan_people', 'http://dbpedia.org/resource/Category:Italian_male_painters', 'http://dbpedia.org/resource/Category:1604_births']",['unknown'],['unknown'],['unknown'],0,20,10,24
4459,1.0,[0.85915744],['http://dbpedia.org/resource/Category:15th-century_Italian_painters'],['http://dbpedia.org/resource/Italy'],['Italian'],['http://dbpedia.org/resource/High_Renaissance'],0,20,5,24
4460,1.0,[0.6442187],"['http://dbpedia.org/resource/Category:Ukiyo-e_artists', 'http://dbpedia.org/resource/Category:Utagawa_school']",['unknown'],['unknown'],['unknown'],0,22,1,21
4461,0.0,[0.4510713],"['http://dbpedia.org/resource/Category:English_portrait_painters', 'http://dbpedia.org/resource/Category:19th-century_English_painters', 'http://dbpedia.org/resource/Category:People_from_Somers_Town,_London', 'http://dbpedia.org/resource/Category:1751_births', 'http://dbpedia.org/resource/Category:18th-century_English_painters']",['unknown'],['unknown'],['unknown'],0,20,0,15
4462,1.0,[0.7958604],"['http://dbpedia.org/resource/Category:Fauvism', 'http://dbpedia.org/resource/Category:French_male_painters']",['unknown'],['French'],['unknown'],0,6,21,24
4463,0.0,[0.45841882],"['http://dbpedia.org/resource/Category:20th-century_American_male_artists', 'http://dbpedia.org/resource/Category:United_States_Army_personnel_of_World_War_II', 'http://dbpedia.org/resource/Category:LGBT_people_from_Oklahoma', 'http://dbpedia.org/resource/Category:American_male_painters', 'http://dbpedia.org/resource/Category:20th-century_American_painters', 'http://dbpedia.org/resource/Category:1925_births']",['unknown'],['unknown'],['unknown'],0,4,24,3
